Date,Rainfall_mm,Soil_Moisture,Risk_Level,DISTRICT,YEAR
2014-11-22,0.0,0.365,Low,UDUPI,2014
2014-11-23,0.2,0.356,Low,UDUPI,2014
2014-11-24,0.0,0.348,Low,UDUPI,2014
2014-11-25,0.0,0.34,Low,UDUPI,2014
2014-11-26,0.0,0.332,Low,UDUPI,2014
2014-11-27,0.0,0.323,Low,UDUPI,2014
2014-11-28,0.0,0.317,Low,UDUPI,2014
2014-11-29,0.0,0.31,Low,UDUPI,2014
2014-11-30,0.0,0.305,Low,UDUPI,2014
2014-12-01,0.3,0.302,Low,UDUPI,2014
2014-12-02,0.0,0.298,Low,UDUPI,2014
2014-12-03,0.0,0.293,Low,UDUPI,2014
2014-12-04,0.0,0.289,Low,UDUPI,2014
2014-12-05,0.0,0.285,Low,UDUPI,2014
2014-12-06,0.0,0.282,Low,UDUPI,2014
2014-12-07,0.0,0.279,Low,UDUPI,2014
2014-12-08,0.4,0.278,Low,UDUPI,2014
2014-12-09,2.8,0.296,Low,UDUPI,2014
2014-12-10,4.7,0.333,Low,UDUPI,2014
2014-12-11,17.3,0.446,Low,UDUPI,2014
2014-12-12,1.0,0.435,Low,UDUPI,2014
2014-12-13,9.7,0.476,Low,UDUPI,2014
2014-12-14,0.0,0.456,Low,UDUPI,2014
2014-12-15,0.1,0.431,Low,UDUPI,2014
2014-12-16,0.0,0.414,Low,UDUPI,2014
2014-12-17,0.0,0.398,Low,UDUPI,2014
2014-12-18,0.0,0.383,Low,UDUPI,2014
2014-12-19,0.5,0.37,Low,UDUPI,2014
2014-12-20,1.1,0.367,Low,UDUPI,2014
2014-12-21,0.3,0.359,Low,UDUPI,2014
2014-12-22,0.0,0.352,Low,UDUPI,2014
2014-12-23,0.0,0.343,Low,UDUPI,2014
2014-12-24,0.0,0.334,Low,UDUPI,2014
2014-12-25,0.0,0.326,Low,UDUPI,2014
2014-12-26,0.0,0.318,Low,UDUPI,2014
2014-12-27,0.0,0.31,Low,UDUPI,2014
2014-12-28,0.0,0.303,Low,UDUPI,2014
2014-12-29,0.0,0.298,Low,UDUPI,2014
2014-12-30,0.0,0.294,Low,UDUPI,2014
2014-12-31,1.7,0.297,Low,UDUPI,2014
2015-01-01,5.1,0.33,Low,UDUPI,2015
2015-01-02,2.2,0.345,Low,UDUPI,2015
2015-01-03,0.5,0.351,Low,UDUPI,2015
2015-01-04,0.0,0.343,Low,UDUPI,2015
2015-01-05,0.0,0.331,Low,UDUPI,2015
2015-01-06,0.0,0.323,Low,UDUPI,2015
2015-01-07,0.0,0.316,Low,UDUPI,2015
2015-01-08,0.0,0.308,Low,UDUPI,2015
2015-01-09,0.0,0.301,Low,UDUPI,2015
2015-01-10,0.0,0.294,Low,UDUPI,2015
2015-01-11,0.0,0.287,Low,UDUPI,2015
2015-01-12,0.0,0.282,Low,UDUPI,2015
2015-01-13,0.0,0.278,Low,UDUPI,2015
2015-01-14,0.0,0.275,Low,UDUPI,2015
2015-01-15,0.0,0.272,Low,UDUPI,2015
2015-01-16,0.0,0.27,Low,UDUPI,2015
2015-01-17,0.0,0.268,Low,UDUPI,2015
2015-01-18,0.0,0.266,Low,UDUPI,2015
2015-01-19,0.0,0.264,Low,UDUPI,2015
2015-01-20,0.0,0.263,Low,UDUPI,2015
2015-01-21,0.0,0.261,Low,UDUPI,2015
2015-01-22,0.0,0.26,Low,UDUPI,2015
2015-01-23,0.0,0.259,Low,UDUPI,2015
2015-01-24,0.0,0.258,Low,UDUPI,2015
2015-01-25,0.0,0.257,Low,UDUPI,2015
2015-01-26,0.0,0.256,Low,UDUPI,2015
2015-01-27,0.0,0.256,Low,UDUPI,2015
2015-01-28,0.0,0.255,Low,UDUPI,2015
2015-01-29,0.0,0.255,Low,UDUPI,2015
2015-01-30,0.0,0.254,Low,UDUPI,2015
2015-01-31,0.0,0.254,Low,UDUPI,2015
2015-02-01,0.0,0.254,Low,UDUPI,2015
2015-02-02,0.0,0.253,Low,UDUPI,2015
2015-02-03,0.0,0.253,Low,UDUPI,2015
2015-02-04,0.0,0.253,Low,UDUPI,2015
2015-02-05,0.0,0.253,Low,UDUPI,2015
2015-02-06,0.0,0.253,Low,UDUPI,2015
2015-02-07,0.0,0.253,Low,UDUPI,2015
2015-02-08,0.0,0.253,Low,UDUPI,2015
2015-02-09,0.0,0.253,Low,UDUPI,2015
2015-02-10,0.0,0.253,Low,UDUPI,2015
2015-02-11,0.0,0.252,Low,UDUPI,2015
2015-02-12,0.0,0.252,Low,UDUPI,2015
2015-02-13,0.0,0.252,Low,UDUPI,2015
2015-02-14,0.0,0.252,Low,UDUPI,2015
2015-02-15,0.0,0.252,Low,UDUPI,2015
2015-02-16,0.0,0.252,Low,UDUPI,2015
2015-02-17,0.0,0.252,Low,UDUPI,2015
2015-02-18,0.0,0.253,Low,UDUPI,2015
2015-02-19,0.0,0.253,Low,UDUPI,2015
2015-02-20,0.0,0.253,Low,UDUPI,2015
2015-02-21,0.0,0.253,Low,UDUPI,2015
2015-02-22,0.0,0.252,Low,UDUPI,2015
2015-02-23,0.0,0.252,Low,UDUPI,2015
2015-02-24,0.0,0.252,Low,UDUPI,2015
2015-02-25,0.0,0.252,Low,UDUPI,2015
2015-02-26,0.0,0.252,Low,UDUPI,2015
2015-02-27,0.0,0.252,Low,UDUPI,2015
2015-02-28,0.0,0.252,Low,UDUPI,2015
2015-03-01,4.4,0.263,Low,UDUPI,2015
2015-03-02,1.2,0.309,Low,UDUPI,2015
2015-03-03,0.0,0.303,Low,UDUPI,2015
2015-03-04,0.0,0.294,Low,UDUPI,2015
2015-03-05,0.0,0.287,Low,UDUPI,2015
2015-03-06,0.0,0.281,Low,UDUPI,2015
2015-03-07,0.0,0.277,Low,UDUPI,2015
2015-03-08,0.7,0.276,Low,UDUPI,2015
2015-03-09,3.6,0.308,Low,UDUPI,2015
2015-03-10,0.8,0.317,Low,UDUPI,2015
2015-03-11,0.0,0.313,Low,UDUPI,2015
2015-03-12,0.0,0.302,Low,UDUPI,2015
2015-03-13,0.0,0.293,Low,UDUPI,2015
2015-03-14,0.9,0.289,Low,UDUPI,2015
2015-03-15,1.4,0.3,Low,UDUPI,2015
2015-03-16,0.7,0.304,Low,UDUPI,2015
2015-03-17,0.0,0.301,Low,UDUPI,2015
2015-03-18,0.1,0.294,Low,UDUPI,2015
2015-03-19,0.0,0.288,Low,UDUPI,2015
2015-03-20,0.0,0.282,Low,UDUPI,2015
2015-03-21,0.3,0.279,Low,UDUPI,2015
2015-03-22,0.0,0.277,Low,UDUPI,2015
2015-03-23,0.0,0.273,Low,UDUPI,2015
2015-03-24,0.0,0.27,Low,UDUPI,2015
2015-03-25,0.1,0.269,Low,UDUPI,2015
2015-03-26,6.5,0.333,Low,UDUPI,2015
2015-03-27,5.6,0.371,Low,UDUPI,2015
2015-03-28,1.8,0.366,Low,UDUPI,2015
2015-03-29,0.5,0.355,Low,UDUPI,2015
2015-03-30,2.2,0.345,Low,UDUPI,2015
2015-03-31,20.6,0.414,Low,UDUPI,2015
2015-04-01,1.9,0.414,Low,UDUPI,2015
2015-04-02,1.6,0.417,Low,UDUPI,2015
2015-04-03,0.0,0.393,Low,UDUPI,2015
2015-04-04,0.0,0.368,Low,UDUPI,2015
2015-04-05,0.0,0.348,Low,UDUPI,2015
2015-04-06,0.2,0.334,Low,UDUPI,2015
2015-04-07,0.0,0.324,Low,UDUPI,2015
2015-04-08,0.0,0.312,Low,UDUPI,2015
2015-04-09,0.0,0.302,Low,UDUPI,2015
2015-04-10,0.0,0.294,Low,UDUPI,2015
2015-04-11,0.2,0.289,Low,UDUPI,2015
2015-04-12,9.0,0.314,Low,UDUPI,2015
2015-04-13,10.4,0.424,Low,UDUPI,2015
2015-04-14,2.3,0.425,Low,UDUPI,2015
2015-04-15,0.4,0.405,Low,UDUPI,2015
2015-04-16,0.0,0.377,Low,UDUPI,2015
2015-04-17,0.0,0.354,Low,UDUPI,2015
2015-04-18,3.2,0.35,Low,UDUPI,2015
2015-04-19,3.5,0.381,Low,UDUPI,2015
2015-04-20,3.2,0.413,Low,UDUPI,2015
2015-04-21,15.4,0.454,Low,UDUPI,2015
2015-04-22,10.2,0.425,Low,UDUPI,2015
2015-04-23,10.5,0.448,Low,UDUPI,2015
2015-04-24,7.8,0.439,Low,UDUPI,2015
2015-04-25,3.9,0.442,Low,UDUPI,2015
2015-04-26,0.3,0.429,Low,UDUPI,2015
2015-04-27,0.2,0.412,Low,UDUPI,2015
2015-04-28,1.4,0.403,Low,UDUPI,2015
2015-04-29,0.0,0.393,Low,UDUPI,2015
2015-04-30,0.0,0.376,Low,UDUPI,2015
2015-05-01,0.0,0.362,Low,UDUPI,2015
2015-05-02,0.0,0.35,Low,UDUPI,2015
2015-05-03,0.0,0.338,Low,UDUPI,2015
2015-05-04,0.7,0.334,Low,UDUPI,2015
2015-05-05,5.3,0.356,Low,UDUPI,2015
2015-05-06,21.0,0.446,Low,UDUPI,2015
2015-05-07,10.1,0.441,Low,UDUPI,2015
2015-05-08,1.3,0.426,Low,UDUPI,2015
2015-05-09,2.0,0.428,Low,UDUPI,2015
2015-05-10,2.1,0.429,Low,UDUPI,2015
2015-05-11,11.8,0.453,Low,UDUPI,2015
2015-05-12,0.5,0.432,Low,UDUPI,2015
2015-05-13,28.3,0.454,Low,UDUPI,2015
2015-05-14,10.1,0.481,Low,UDUPI,2015
2015-05-15,45.8,0.496,Medium,UDUPI,2015
2015-05-16,13.9,0.501,Low,UDUPI,2015
2015-05-17,10.3,0.478,Low,UDUPI,2015
2015-05-18,5.8,0.484,Low,UDUPI,2015
2015-05-19,10.0,0.474,Low,UDUPI,2015
2015-05-20,0.1,0.461,Low,UDUPI,2015
2015-05-21,2.4,0.459,Low,UDUPI,2015
2015-05-22,0.2,0.453,Low,UDUPI,2015
2015-05-23,0.8,0.444,Low,UDUPI,2015
2015-05-24,1.2,0.439,Low,UDUPI,2015
2015-05-25,1.6,0.438,Low,UDUPI,2015
2015-05-26,2.7,0.449,Low,UDUPI,2015
2015-05-27,0.5,0.437,Low,UDUPI,2015
2015-05-28,0.0,0.423,Low,UDUPI,2015
2015-05-29,15.8,0.441,Low,UDUPI,2015
2015-05-30,1.0,0.436,Low,UDUPI,2015
2015-05-31,10.9,0.451,Low,UDUPI,2015
2015-06-01,12.8,0.467,Low,UDUPI,2015
2015-06-02,7.0,0.47,Low,UDUPI,2015
2015-06-03,4.1,0.477,Low,UDUPI,2015
2015-06-04,14.9,0.485,Low,UDUPI,2015
2015-06-05,7.7,0.485,Low,UDUPI,2015
2015-06-06,5.5,0.48,Low,UDUPI,2015
2015-06-07,19.2,0.469,Low,UDUPI,2015
2015-06-08,25.5,0.475,Low,UDUPI,2015
2015-06-09,17.8,0.485,Low,UDUPI,2015
2015-06-10,14.2,0.492,Low,UDUPI,2015
2015-06-11,40.1,0.472,Medium,UDUPI,2015
2015-06-12,57.7,0.482,Medium,UDUPI,2015
2015-06-13,50.2,0.474,Medium,UDUPI,2015
2015-06-14,28.1,0.486,Low,UDUPI,2015
2015-06-15,11.4,0.462,Low,UDUPI,2015
2015-06-16,11.8,0.498,Low,UDUPI,2015
2015-06-17,40.8,0.475,Medium,UDUPI,2015
2015-06-18,17.9,0.488,Low,UDUPI,2015
2015-06-19,19.9,0.492,Low,UDUPI,2015
2015-06-20,23.2,0.483,Low,UDUPI,2015
2015-06-21,20.4,0.484,Low,UDUPI,2015
2015-06-22,12.9,0.482,Low,UDUPI,2015
2015-06-23,18.9,0.483,Low,UDUPI,2015
2015-06-24,19.7,0.483,Low,UDUPI,2015
2015-06-25,31.4,0.47,Low,UDUPI,2015
2015-06-26,18.1,0.473,Low,UDUPI,2015
2015-06-27,10.1,0.496,Low,UDUPI,2015
2015-06-28,6.8,0.48,Low,UDUPI,2015
2015-06-29,8.2,0.504,Low,UDUPI,2015
2015-06-30,4.3,0.502,Low,UDUPI,2015
2015-07-01,4.3,0.503,Low,UDUPI,2015
2015-07-02,2.3,0.495,Low,UDUPI,2015
2015-07-03,3.8,0.495,Low,UDUPI,2015
2015-07-04,2.8,0.494,Low,UDUPI,2015
2015-07-05,3.5,0.497,Low,UDUPI,2015
2015-07-06,2.1,0.487,Low,UDUPI,2015
2015-07-07,5.5,0.493,Low,UDUPI,2015
2015-07-08,16.6,0.494,Low,UDUPI,2015
2015-07-09,27.2,0.474,Low,UDUPI,2015
2015-07-10,26.4,0.477,Low,UDUPI,2015
2015-07-11,17.4,0.468,Low,UDUPI,2015
2015-07-12,9.5,0.506,Low,UDUPI,2015
2015-07-13,5.6,0.502,Low,UDUPI,2015
2015-07-14,23.0,0.495,Low,UDUPI,2015
2015-07-15,16.9,0.474,Low,UDUPI,2015
2015-07-16,11.7,0.498,Low,UDUPI,2015
2015-07-17,20.8,0.485,Low,UDUPI,2015
2015-07-18,22.5,0.474,Low,UDUPI,2015
2015-07-19,58.5,0.487,Medium,UDUPI,2015
2015-07-20,23.8,0.486,Low,UDUPI,2015
2015-07-21,25.6,0.475,Low,UDUPI,2015
2015-07-22,27.2,0.475,Low,UDUPI,2015
2015-07-23,49.0,0.481,Medium,UDUPI,2015
2015-07-24,39.2,0.484,Low,UDUPI,2015
2015-07-25,31.5,0.475,Low,UDUPI,2015
2015-07-26,17.8,0.498,Low,UDUPI,2015
2015-07-27,16.9,0.479,Low,UDUPI,2015
2015-07-28,7.9,0.48,Low,UDUPI,2015
2015-07-29,1.4,0.483,Low,UDUPI,2015
2015-07-30,6.0,0.489,Low,UDUPI,2015
2015-07-31,15.7,0.482,Low,UDUPI,2015
2015-08-01,15.1,0.491,Low,UDUPI,2015
2015-08-02,6.9,0.465,Low,UDUPI,2015
2015-08-03,4.6,0.464,Low,UDUPI,2015
2015-08-04,7.8,0.494,Low,UDUPI,2015
2015-08-05,15.8,0.487,Low,UDUPI,2015
2015-08-06,7.8,0.505,Low,UDUPI,2015
2015-08-07,8.4,0.479,Low,UDUPI,2015
2015-08-08,19.7,0.482,Low,UDUPI,2015
2015-08-09,11.8,0.495,Low,UDUPI,2015
2015-08-10,20.1,0.483,Low,UDUPI,2015
2015-08-11,11.9,0.488,Low,UDUPI,2015
2015-08-12,15.4,0.479,Low,UDUPI,2015
2015-08-13,16.8,0.479,Low,UDUPI,2015
2015-08-14,7.0,0.493,Low,UDUPI,2015
2015-08-15,8.2,0.49,Low,UDUPI,2015
2015-08-16,7.5,0.48,Low,UDUPI,2015
2015-08-17,0.4,0.48,Low,UDUPI,2015
2015-08-18,1.8,0.469,Low,UDUPI,2015
2015-08-19,1.8,0.466,Low,UDUPI,2015
2015-08-20,4.7,0.47,Low,UDUPI,2015
2015-08-21,14.9,0.485,Low,UDUPI,2015
2015-08-22,20.0,0.488,Low,UDUPI,2015
2015-08-23,4.1,0.501,Low,UDUPI,2015
2015-08-24,0.6,0.487,Low,UDUPI,2015
2015-08-25,1.2,0.478,Low,UDUPI,2015
2015-08-26,3.9,0.486,Low,UDUPI,2015
2015-08-27,4.2,0.494,Low,UDUPI,2015
2015-08-28,2.1,0.491,Low,UDUPI,2015
2015-08-29,3.3,0.494,Low,UDUPI,2015
2015-08-30,2.4,0.486,Low,UDUPI,2015
2015-08-31,0.7,0.477,Low,UDUPI,2015
2015-09-01,0.9,0.47,Low,UDUPI,2015
2015-09-02,1.2,0.465,Low,UDUPI,2015
2015-09-03,0.7,0.458,Low,UDUPI,2015
2015-09-04,0.1,0.449,Low,UDUPI,2015
2015-09-05,0.0,0.438,Low,UDUPI,2015
2015-09-06,12.5,0.45,Low,UDUPI,2015
2015-09-07,27.3,0.477,Low,UDUPI,2015
2015-09-08,38.6,0.481,Low,UDUPI,2015
2015-09-09,4.0,0.489,Low,UDUPI,2015
2015-09-10,5.6,0.5,Low,UDUPI,2015
2015-09-11,1.6,0.492,Low,UDUPI,2015
2015-09-12,3.7,0.496,Low,UDUPI,2015
2015-09-13,2.7,0.488,Low,UDUPI,2015
2015-09-14,7.9,0.505,Low,UDUPI,2015
2015-09-15,23.4,0.481,Low,UDUPI,2015
2015-09-16,13.9,0.472,Low,UDUPI,2015
2015-09-17,3.4,0.462,Low,UDUPI,2015
2015-09-18,9.1,0.47,Low,UDUPI,2015
2015-09-19,4.0,0.488,Low,UDUPI,2015
2015-09-20,7.2,0.479,Low,UDUPI,2015
2015-09-21,1.9,0.486,Low,UDUPI,2015
2015-09-22,0.0,0.469,Low,UDUPI,2015
2015-09-23,0.0,0.453,Low,UDUPI,2015
2015-09-24,1.3,0.441,Low,UDUPI,2015
2015-09-25,0.8,0.442,Low,UDUPI,2015
2015-09-26,0.8,0.434,Low,UDUPI,2015
2015-09-27,2.5,0.434,Low,UDUPI,2015
2015-09-28,1.3,0.441,Low,UDUPI,2015
2015-09-29,3.3,0.439,Low,UDUPI,2015
2015-09-30,11.1,0.454,Low,UDUPI,2015
2015-10-01,12.5,0.48,Low,UDUPI,2015
2015-10-02,9.6,0.481,Low,UDUPI,2015
2015-10-03,5.9,0.482,Low,UDUPI,2015
2015-10-04,19.7,0.486,Low,UDUPI,2015
2015-10-05,28.6,0.487,Low,UDUPI,2015
2015-10-06,15.6,0.484,Low,UDUPI,2015
2015-10-07,36.6,0.483,Low,UDUPI,2015
2015-10-08,10.5,0.476,Low,UDUPI,2015
2015-10-09,12.0,0.487,Low,UDUPI,2015
2015-10-10,8.0,0.463,Low,UDUPI,2015
2015-10-11,1.2,0.455,Low,UDUPI,2015
2015-10-12,0.1,0.452,Low,UDUPI,2015
2015-10-13,6.2,0.457,Low,UDUPI,2015
2015-10-14,0.3,0.464,Low,UDUPI,2015
2015-10-15,0.3,0.454,Low,UDUPI,2015
2015-10-16,0.5,0.444,Low,UDUPI,2015
2015-10-17,0.4,0.436,Low,UDUPI,2015
2015-10-18,8.6,0.481,Low,UDUPI,2015
2015-10-19,0.9,0.475,Low,UDUPI,2015
2015-10-20,4.0,0.471,Low,UDUPI,2015
2015-10-21,0.4,0.468,Low,UDUPI,2015
2015-10-22,0.9,0.454,Low,UDUPI,2015
2015-10-23,0.8,0.445,Low,UDUPI,2015
2015-10-24,0.0,0.435,Low,UDUPI,2015
2015-10-25,0.0,0.419,Low,UDUPI,2015
2015-10-26,1.6,0.41,Low,UDUPI,2015
2015-10-27,2.1,0.442,Low,UDUPI,2015
2015-10-28,2.0,0.443,Low,UDUPI,2015
2015-10-29,9.8,0.462,Low,UDUPI,2015
2015-10-30,1.0,0.44,Low,UDUPI,2015
2015-10-31,1.6,0.431,Low,UDUPI,2015
2015-11-01,6.9,0.443,Low,UDUPI,2015
2015-11-02,47.4,0.487,Medium,UDUPI,2015
2015-11-03,9.8,0.456,Low,UDUPI,2015
2015-11-04,0.3,0.465,Low,UDUPI,2015
2015-11-05,5.8,0.485,Low,UDUPI,2015
2015-11-06,0.0,0.48,Low,UDUPI,2015
2015-11-07,0.2,0.462,Low,UDUPI,2015
2015-11-08,0.8,0.449,Low,UDUPI,2015
2015-11-09,0.2,0.44,Low,UDUPI,2015
2015-11-10,0.0,0.43,Low,UDUPI,2015
2015-11-11,8.8,0.465,Low,UDUPI,2015
2015-11-12,3.2,0.463,Low,UDUPI,2015
2015-11-13,7.1,0.482,Low,UDUPI,2015
2015-11-14,0.0,0.463,Low,UDUPI,2015
2015-11-15,0.0,0.45,Low,UDUPI,2015
2015-11-16,0.9,0.447,Low,UDUPI,2015
2015-11-17,0.1,0.439,Low,UDUPI,2015
2015-11-18,0.0,0.426,Low,UDUPI,2015
2015-11-19,2.2,0.431,Low,UDUPI,2015
2015-11-20,11.8,0.447,Low,UDUPI,2015
2015-11-21,4.0,0.474,Low,UDUPI,2015
2015-11-22,4.0,0.487,Low,UDUPI,2015
2015-11-23,4.9,0.501,Low,UDUPI,2015
2015-11-24,5.6,0.43,Low,UDUPI,2015
2015-11-25,0.0,0.447,Low,UDUPI,2015
2015-11-26,0.0,0.436,Low,UDUPI,2015
2015-11-27,0.0,0.426,Low,UDUPI,2015
2015-11-28,0.2,0.418,Low,UDUPI,2015
2015-11-29,0.0,0.409,Low,UDUPI,2015
2015-11-30,0.0,0.402,Low,UDUPI,2015
2015-12-01,2.6,0.414,Low,UDUPI,2015
2015-12-02,0.0,0.426,Low,UDUPI,2015
2015-12-03,3.3,0.424,Low,UDUPI,2015
2015-12-04,0.0,0.41,Low,UDUPI,2015
2015-12-05,0.0,0.393,Low,UDUPI,2015
2015-12-06,0.0,0.379,Low,UDUPI,2015
2015-12-07,0.0,0.367,Low,UDUPI,2015
2015-12-08,0.0,0.358,Low,UDUPI,2015
2015-12-09,0.0,0.35,Low,UDUPI,2015
2015-12-10,0.0,0.343,Low,UDUPI,2015
2015-12-11,1.2,0.345,Low,UDUPI,2015
2015-12-12,1.4,0.355,Low,UDUPI,2015
2015-12-13,4.0,0.369,Low,UDUPI,2015
2015-12-14,3.2,0.41,Low,UDUPI,2015
2015-12-15,1.3,0.408,Low,UDUPI,2015
2015-12-16,0.1,0.401,Low,UDUPI,2015
2015-12-17,0.1,0.387,Low,UDUPI,2015
2015-12-18,0.0,0.375,Low,UDUPI,2015
2015-12-19,0.0,0.363,Low,UDUPI,2015
2015-12-20,0.0,0.351,Low,UDUPI,2015
2015-12-21,0.0,0.341,Low,UDUPI,2015
2015-12-22,0.0,0.332,Low,UDUPI,2015
2015-12-23,0.0,0.323,Low,UDUPI,2015
2015-12-24,0.0,0.315,Low,UDUPI,2015
2015-12-25,0.0,0.309,Low,UDUPI,2015
2015-12-26,0.0,0.302,Low,UDUPI,2015
2015-12-27,0.0,0.295,Low,UDUPI,2015
2015-12-28,0.0,0.29,Low,UDUPI,2015
2015-12-29,0.0,0.285,Low,UDUPI,2015
2015-12-30,0.0,0.281,Low,UDUPI,2015
2015-12-31,0.0,0.278,Low,UDUPI,2015
2016-01-01,0.0,0.274,Low,UDUPI,2016
2016-01-02,0.0,0.271,Low,UDUPI,2016
2016-01-03,0.0,0.268,Low,UDUPI,2016
2016-01-04,0.0,0.266,Low,UDUPI,2016
2016-01-05,0.0,0.264,Low,UDUPI,2016
2016-01-06,0.0,0.263,Low,UDUPI,2016
2016-01-07,0.0,0.261,Low,UDUPI,2016
2016-01-08,0.0,0.26,Low,UDUPI,2016
2016-01-09,0.0,0.259,Low,UDUPI,2016
2016-01-10,0.0,0.258,Low,UDUPI,2016
2016-01-11,0.0,0.257,Low,UDUPI,2016
2016-01-12,0.0,0.257,Low,UDUPI,2016
2016-01-13,0.0,0.256,Low,UDUPI,2016
2016-01-14,0.0,0.256,Low,UDUPI,2016
2016-01-15,0.0,0.256,Low,UDUPI,2016
2016-01-16,0.0,0.258,Low,UDUPI,2016
2016-01-17,0.0,0.258,Low,UDUPI,2016
2016-01-18,0.0,0.257,Low,UDUPI,2016
2016-01-19,1.1,0.262,Low,UDUPI,2016
2016-01-20,0.0,0.267,Low,UDUPI,2016
2016-01-21,0.0,0.265,Low,UDUPI,2016
2016-01-22,0.0,0.263,Low,UDUPI,2016
2016-01-23,0.0,0.262,Low,UDUPI,2016
2016-01-24,0.0,0.261,Low,UDUPI,2016
2016-01-25,0.0,0.259,Low,UDUPI,2016
2016-01-26,0.0,0.258,Low,UDUPI,2016
2016-01-27,0.0,0.257,Low,UDUPI,2016
2016-01-28,0.0,0.256,Low,UDUPI,2016
2016-01-29,0.0,0.256,Low,UDUPI,2016
2016-01-30,0.0,0.255,Low,UDUPI,2016
2016-01-31,0.0,0.255,Low,UDUPI,2016
2016-02-01,0.0,0.254,Low,UDUPI,2016
2016-02-02,0.0,0.254,Low,UDUPI,2016
2016-02-03,0.0,0.254,Low,UDUPI,2016
2016-02-04,0.0,0.253,Low,UDUPI,2016
2016-02-05,0.0,0.253,Low,UDUPI,2016
2016-02-06,0.0,0.254,Low,UDUPI,2016
2016-02-07,0.0,0.254,Low,UDUPI,2016
2016-02-08,0.0,0.253,Low,UDUPI,2016
2016-02-09,0.0,0.253,Low,UDUPI,2016
2016-02-10,0.0,0.253,Low,UDUPI,2016
2016-02-11,0.0,0.254,Low,UDUPI,2016
2016-02-12,0.0,0.254,Low,UDUPI,2016
2016-02-13,0.0,0.254,Low,UDUPI,2016
2016-02-14,0.0,0.254,Low,UDUPI,2016
2016-02-15,0.0,0.253,Low,UDUPI,2016
2016-02-16,0.0,0.253,Low,UDUPI,2016
2016-02-17,0.0,0.253,Low,UDUPI,2016
2016-02-18,0.0,0.253,Low,UDUPI,2016
2016-02-19,0.0,0.253,Low,UDUPI,2016
2016-02-20,0.0,0.253,Low,UDUPI,2016
2016-02-21,0.0,0.253,Low,UDUPI,2016
2016-02-22,0.0,0.253,Low,UDUPI,2016
2016-02-23,0.0,0.253,Low,UDUPI,2016
2016-02-24,0.3,0.256,Low,UDUPI,2016
2016-02-25,0.0,0.258,Low,UDUPI,2016
2016-02-26,0.0,0.257,Low,UDUPI,2016
2016-02-27,0.0,0.257,Low,UDUPI,2016
2016-02-28,0.0,0.257,Low,UDUPI,2016
2016-02-29,0.0,0.256,Low,UDUPI,2016
2016-03-01,0.0,0.255,Low,UDUPI,2016
2016-03-02,0.0,0.255,Low,UDUPI,2016
2016-03-03,0.1,0.255,Low,UDUPI,2016
2016-03-04,0.0,0.256,Low,UDUPI,2016
2016-03-05,0.2,0.256,Low,UDUPI,2016
2016-03-06,0.9,0.261,Low,UDUPI,2016
2016-03-07,0.2,0.268,Low,UDUPI,2016
2016-03-08,0.4,0.269,Low,UDUPI,2016
2016-03-09,0.0,0.269,Low,UDUPI,2016
2016-03-10,0.0,0.266,Low,UDUPI,2016
2016-03-11,0.0,0.263,Low,UDUPI,2016
2016-03-12,0.0,0.261,Low,UDUPI,2016
2016-03-13,0.0,0.26,Low,UDUPI,2016
2016-03-14,0.0,0.258,Low,UDUPI,2016
2016-03-15,0.0,0.257,Low,UDUPI,2016
2016-03-16,0.0,0.256,Low,UDUPI,2016
2016-03-17,0.0,0.255,Low,UDUPI,2016
2016-03-18,0.0,0.255,Low,UDUPI,2016
2016-03-19,0.0,0.254,Low,UDUPI,2016
2016-03-20,0.0,0.254,Low,UDUPI,2016
2016-03-21,0.0,0.253,Low,UDUPI,2016
2016-03-22,0.0,0.253,Low,UDUPI,2016
2016-03-23,0.0,0.254,Low,UDUPI,2016
2016-03-24,0.0,0.254,Low,UDUPI,2016
2016-03-25,0.0,0.253,Low,UDUPI,2016
2016-03-26,0.0,0.253,Low,UDUPI,2016
2016-03-27,0.0,0.253,Low,UDUPI,2016
2016-03-28,0.0,0.253,Low,UDUPI,2016
2016-03-29,0.2,0.254,Low,UDUPI,2016
2016-03-30,0.1,0.256,Low,UDUPI,2016
2016-03-31,0.1,0.258,Low,UDUPI,2016
2016-04-01,0.0,0.258,Low,UDUPI,2016
2016-04-02,0.0,0.257,Low,UDUPI,2016
2016-04-03,0.0,0.256,Low,UDUPI,2016
2016-04-04,0.0,0.255,Low,UDUPI,2016
2016-04-05,0.8,0.257,Low,UDUPI,2016
2016-04-06,4.7,0.285,Low,UDUPI,2016
2016-04-07,1.5,0.332,Low,UDUPI,2016
2016-04-08,0.0,0.321,Low,UDUPI,2016
2016-04-09,0.2,0.309,Low,UDUPI,2016
2016-04-10,0.0,0.301,Low,UDUPI,2016
2016-04-11,0.0,0.292,Low,UDUPI,2016
2016-04-12,0.0,0.285,Low,UDUPI,2016
2016-04-13,0.0,0.279,Low,UDUPI,2016
2016-04-14,0.0,0.274,Low,UDUPI,2016
2016-04-15,0.0,0.27,Low,UDUPI,2016
2016-04-16,0.0,0.267,Low,UDUPI,2016
2016-04-17,0.0,0.264,Low,UDUPI,2016
2016-04-18,0.0,0.262,Low,UDUPI,2016
2016-04-19,0.0,0.26,Low,UDUPI,2016
2016-04-20,0.0,0.259,Low,UDUPI,2016
